ID,assists,bonus,bps,CS,creativity,Gc,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,xG,expected_assists,expected_goal_involvements,xGc,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,added,chance_of_playing_next_round,chance_of_playing_this_round,code,event_points,form,news,news_added,news_return,news_updated,squad_number,total_points,web_name,position,team,name
449,5,11,295,1,505.4,20,2,111.7,393.8,1160,0,2,0,0,0,216.0,2,13,4.97,2.56,7.53,18.31,38,76,22,136,2025-07-20T23:14:22.112338Z,,,141746,11,6.0,,,,,,63,B.Fernandes,MID,Manchester United,Bruno Borges Fernandes
450,0,1,124,1,148.0,10,1,45.7,132.2,683,0,0,0,0,0,177.0,0,8,1.60,0.94,2.54,11.71,14,36,8,58,2025-07-20T23:14:22.115021Z,75.0,0.0,430871,0,1.0,Head injury - 75% chance of playing,2025-11-25T00:00:08.817052Z,,,,26,Cunha,MID,Manchester United,Matheus Santos Carneiro da Cunha
451,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.117619Z,0.0,0.0,176297,0,0.0,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,,,,0,Rashford,MID,Manchester United,Marcus Rashford
452,3,5,204,2,280.8,12,1,69.4,214.4,933,0,0,0,0,0,197.0,1,11,2.24,1.62,3.86,12.35,21,50,19,90,2025-07-20T23:14:22.120322Z,100.0,100.0,493250,2,4.0,,2025-09-26T15:00:08.569110Z,,,,41,Amad,MID,Manchester United,Amad Diallo
453,2,2,103,2,92.1,4,1,33.5,96.0,387,0,0,0,0,0,147.0,0,5,0.86,1.72,2.58,5.05,2,12,5,19,2025-07-20T23:14:22.123061Z,,,493105,1,4.0,,,,,,25,Garnacho,MID,Chelsea,Alejandro Garnacho Ferreyra
454,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.125758Z,0.0,0.0,467169,0,0.0,has joined Real Betis permanently.,2025-09-02T13:30:59.559397Z,,,,0,Antony,MID,Manchester United,Antony dos Santos
455,0,3,108,3,120.8,6,2,32.5,105.2,484,0,0,0,0,0,99.0,0,6,0.72,0.93,1.65,6.40,3,22,10,35,2025-07-20T23:14:22.128351Z,100.0,100.0,184341,8,3.3,,2025-10-24T14:00:08.382202Z,,,,31,Mount,MID,Manchester United,Mason Mount
456,0,0,17,0,43.6,0,0,13.3,18.0,111,0,0,0,0,0,70.0,0,0,0.32,0.16,0.48,1.20,3,5,0,8,2025-07-20T23:14:22.131016Z,100.0,100.0,209243,1,1.0,,2025-10-01T21:00:06.405442Z,,,,6,Sancho,MID,Aston Villa,Jadon Sancho
457,2,5,184,3,118.6,8,3,49.3,227.8,764,0,0,0,1,0,146.0,4,11,2.00,0.51,2.51,9.92,26,47,25,98,2025-07-20T23:14:22.133618Z,100.0,100.0,61256,4,3.0,,2025-11-08T18:30:08.862942Z,,,,51,Casemiro,MID,Manchester United,Carlos Henrique Casimiro
458,0,0,33,0,74.6,6,0,12.6,36.0,171,0,0,0,0,0,15.0,0,0,0.07,0.23,0.30,3.64,4,10,6,20,2025-07-20T23:14:22.136232Z,100.0,100.0,516895,1,0.7,,2025-11-08T18:30:08.882474Z,,,,9,Mainoo,MID,Manchester United,Kobbie Mainoo
459,0,0,66,0,26.4,11,0,8.2,54.6,299,0,0,0,0,0,2.0,0,2,0.05,0.03,0.08,8.15,16,20,16,52,2025-07-20T23:14:22.138902Z,,,232112,0,0.3,,,,,,13,Ugarte,MID,Manchester United,Manuel Ugarte Ribeiro
460,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.141551Z,0.0,0.0,490881,0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,2025-08-19T13:36:56.708077Z,,,,0,Collyer,MID,Manchester United,Toby Collyer
461,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.144196Z,,,556639,0,0.0,,,,,,0,Fitzgerald,MID,Manchester United,Jayce Fitzgerald
462,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.146816Z,,,547037,0,0.0,,,,,,0,J.Fletcher,MID,Manchester United,Jack Fletcher
463,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.149464Z,,,618873,0,0.0,,,,,,0,Kone,MID,Manchester United,Sékou Koné
464,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.152073Z,0.0,0.0,559684,0,0.0,has joined Leyton Orient on loan for the rest of the season.,2025-09-22T21:21:54.592776Z,,,,0,Moorhouse,MID,Manchester United,Jack Moorhouse
465,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.154683Z,0.0,0.0,497894,0,0.0,has joined Napoli on loan for the rest of the season.,2025-09-02T13:30:59.575548Z,,,,0,Højlund,FWD,Manchester United,Rasmus Højlund
466,0,3,54,0,65.4,6,1,25.5,70.6,262,0,0,0,0,0,121.0,0,2,1.17,0.12,1.29,3.86,6,8,4,18,2025-07-20T23:14:22.157302Z,100.0,100.0,458249,9,3.7,,2025-08-10T23:00:06.602693Z,,,,15,Zirkzee,FWD,Manchester United,Joshua Zirkzee
467,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.159920Z,,,596047,0,0.0,,,,,,0,Obi,FWD,Manchester United,Chido Obi
468,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.162517Z,0.0,0.0,575034,0,0.0,has joined Northampton Town on loan for the rest of the season.,2025-09-22T21:18:26.096577Z,,,,0,Wheatley,FWD,Manchester United,Ethan Wheatley
469,1,3,233,5,0.0,13,0,31.1,311.2,1066,0,0,0,0,39,0.0,1,12,0.00,0.00,0.00,12.48,22,113,1,0,2025-07-20T23:14:22.165098Z,25.0,,98747,0,2.2,Groin Injury - 25% chance of playing,2025-11-30T11:00:09.029807Z,,,,55,Pope,GK,Newcastle United,Nick Pope
470,0,2,169,2,0.0,27,0,37.8,376.8,1170,0,0,0,0,50,0.0,0,13,0.00,0.02,0.02,29.04,22,110,0,0,2025-07-20T23:14:22.167695Z,100.0,100.0,67089,1,1.7,,2025-08-11T10:30:07.723845Z,,,,38,Dúbravka,GK,Burnley,Martin Dúbravka
471,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.170365Z,,,81441,0,0.0,,,,,,0,Gillespie,GK,Newcastle United,Mark Gillespie
472,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.173069Z,0.0,0.0,111452,0,0.0,Has joined Sevilla on loan for the rest of the season.,2025-08-13T15:41:50.078613Z,,,,0,Odysseas,GK,Newcastle United,Odysseas Vlachodimos
473,1,1,60,1,42.2,5,0,14.1,79.8,311,0,0,0,0,0,19.0,0,3,0.08,0.66,0.74,6.07,14,15,11,25,2025-07-20T23:14:22.175693Z,100.0,100.0,487838,5,1.8,,2025-10-06T07:30:08.142766Z,,,,16,Hall,DEF,Newcastle United,Lewis Hall
474,0,0,108,3,27.8,4,0,18.4,136.2,515,0,0,0,0,0,19.0,0,5,0.10,0.16,0.26,5.94,54,19,7,61,2025-07-20T23:14:22.178296Z,100.0,100.0,119471,1,1.5,,2025-09-19T11:30:08.392759Z,,,,30,Schär,DEF,Newcastle United,Fabian Schär
475,0,4,121,3,35.2,10,0,24.7,169.6,655,1,0,0,0,0,43.0,0,8,0.13,0.25,0.38,9.01,61,36,5,66,2025-07-20T23:14:22.180950Z,25.0,75.0,220237,0,0.8,Back injury - 25% chance of playing,2025-11-28T18:30:07.166361Z,,,,32,Botman,DEF,Newcastle United,Sven Botman
476,2,4,139,5,69.4,15,0,34.3,221.0,1062,0,0,0,1,0,52.0,3,12,0.12,0.24,0.36,10.98,80,39,16,96,2025-07-20T23:14:22.183529Z,100.0,100.0,78916,5,1.5,,2025-11-10T10:00:09.125226Z,,,,53,Burn,DEF,Newcastle United,Dan Burn
477,1,3,163,5,72.6,5,0,20.8,111.4,706,0,0,0,0,0,24.0,0,8,0.09,0.37,0.46,7.76,23,38,12,35,2025-07-20T23:14:22.186175Z,100.0,100.0,441191,2,1.0,,2025-09-29T00:30:06.563882Z,,,,41,Livramento,DEF,Newcastle United,Tino Livramento
478,0,2,121,4,230.7,10,0,34.6,113.0,699,0,0,0,0,0,4.0,1,8,0.00,0.90,0.90,7.51,22,36,9,31,2025-07-20T23:14:22.188826Z,0.0,0.0,77794,0,0.0,Hamstring injury - Expected back 26 Dec,2025-11-28T18:30:07.183281Z,,,,30,Trippier,DEF,Newcastle United,Kieran Trippier
479,0,0,-8,0,1.2,2,0,0.3,1.4,45,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,0.25,1,0,0,1,2025-07-20T23:14:22.191422Z,25.0,25.0,111773,0,0.0,Knee injury - 25% chance of playing,2025-11-28T19:00:08.647206Z,,,,0,Krafth,DEF,Newcastle United,Emil Krafth
480,0,0,0,0,0.0,2,0,1.7,10.2,19,0,0,0,0,0,7.0,0,0,0.04,0.00,0.04,0.55,5,0,0,5,2025-07-20T23:14:22.194047Z,,,101148,0,0.0,,,,,,1,Lascelles,DEF,Newcastle United,Jamaal Lascelles
481,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.196808Z,,,545477,0,0.0,,,,,,0,A.Murphy,DEF,Newcastle United,Alex Murphy
482,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.199441Z,100.0,100.0,441024,0,0.0,,2025-10-17T14:00:10.381414Z,,,,0,Ashby,DEF,Newcastle United,Harrison Ashby
483,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.202049Z,,,578512,0,0.0,,,,,,0,Pivas,DEF,Newcastle United,Miodrag Pivaš
484,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.204716Z,0.0,0.0,169359,0,0.0,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T12:49:12.555659Z,,,,0,Targett,DEF,Newcastle United,Matt Targett
485,0,0,46,3,96.1,7,0,26.4,40.8,462,0,0,0,1,0,130.0,0,7,1.34,0.68,2.02,4.61,1,17,5,23,2025-07-20T23:14:22.207404Z,100.0,100.0,232826,1,0.5,,2025-11-06T09:30:08.733043Z,,,,13,Gordon,MID,Newcastle United,Anthony Gordon
486,1,0,77,2,131.2,10,0,28.2,70.0,486,0,0,0,0,0,80.0,0,5,0.85,0.43,1.28,6.61,4,10,5,19,2025-07-20T23:14:22.210049Z,,,449434,5,2.0,,,,,,22,Elanga,MID,Newcastle United,Anthony Elanga
487,0,5,121,2,138.0,8,3,50.6,154.6,618,0,0,0,0,0,216.0,0,6,2.78,1.25,4.03,7.19,8,17,3,28,2025-07-20T23:14:22.212699Z,,,201666,2,6.8,,,,,,41,Barnes,MID,Newcastle United,Harvey Barnes
488,4,8,258,4,260.9,16,3,63.8,263.4,1074,0,0,0,0,0,114.0,3,12,1.99,1.09,3.08,14.04,22,63,26,111,2025-07-20T23:14:22.215336Z,,,208706,4,5.5,,,,,,64,Bruno G.,MID,Newcastle United,Bruno Guimarães Rodriguez Moura
489,1,2,150,4,157.2,6,2,53.9,159.6,656,0,0,0,0,0,223.0,0,8,2.17,1.34,3.51,8.62,7,14,4,25,2025-07-20T23:14:22.217974Z,,,114243,0,3.0,,,,,,38,J.Murphy,MID,Newcastle United,Jacob Murphy
490,0,0,104,3,93.5,10,0,28.9,85.2,829,0,0,0,0,0,109.0,3,11,0.68,0.45,1.13,10.51,31,42,17,90,2025-07-20T23:14:22.220592Z,100.0,100.0,180974,2,2.0,,2025-11-10T10:00:09.166956Z,,,,26,Joelinton,MID,Newcastle United,Joelinton Cássio Apolinário de Lira
491,1,1,192,5,237.1,10,0,49.8,164.2,960,0,0,0,0,0,96.0,0,11,0.45,1.27,1.72,10.68,26,52,15,93,2025-07-20T23:14:22.223301Z,100.0,100.0,432422,1,2.8,,2025-10-24T10:30:09.210286Z,,,,37,Tonali,MID,Newcastle United,Sandro Tonali
492,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.225935Z,0.0,0.0,640108,0,0.0,has joined KVC Westerlo on loan for the rest of the season.,2025-09-22T21:20:47.006379Z,,,,0,Antoñito C.,MID,Newcastle United,Antoñito Cordero Campillo
493,2,4,221,1,327.0,15,1,60.9,228.2,877,0,0,0,0,0,54.0,1,10,0.74,1.27,2.01,11.28,23,36,35,94,2025-07-20T23:14:22.228803Z,0.0,0.0,180135,0,1.0,Calf injury - Expected back 28 Dec,2025-11-27T15:30:07.230475Z,,,,40,Longstaff,MID,Leeds United,Sean Longstaff
494,0,0,27,1,17.8,2,0,4.5,18.4,123,0,0,0,0,0,10.0,0,1,0.09,0.06,0.15,2.64,3,8,4,15,2025-07-20T23:14:22.231451Z,100.0,100.0,200089,1,0.8,,2025-08-10T23:30:07.136690Z,,,,7,Willock,MID,Newcastle United,Joe Willock
495,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.234042Z,0.0,0.0,153127,0,0.0,Has departed the club as a free agent.,2025-08-11T01:17:33.103826Z,,,,0,Hayden,MID,Newcastle United,Isaac Hayden
496,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.240662Z,0.0,0.0,564510,0,0.0,has joined Sparta Prague permanently.,2025-09-22T21:20:47.021681Z,,,,0,Kuol,MID,Newcastle United,Garang Kuol
497,2,3,119,1,89.6,4,1,23.1,111.0,363,0,0,0,0,0,29.0,0,3,0.16,0.84,1.00,4.30,9,24,5,38,2025-07-20T23:14:22.243363Z,100.0,100.0,547719,15,4.0,,2025-10-13T11:30:08.705391Z,,,,29,L.Miley,MID,Newcastle United,Lewis Miley
498,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.246091Z,0.0,0.0,461484,0,0.0,Has joined Leyton Orient on loan for the rest of the season.,2025-07-30T14:07:15.215025Z,,,,0,White,MID,Newcastle United,Joe White
499,1,1,57,1,33.1,5,1,19.7,61.2,384,0,0,0,0,0,109.0,0,5,1.86,0.07,1.93,4.38,3,9,4,16,2025-07-20T23:14:22.248786Z,100.0,100.0,219168,7,2.2,,2025-10-23T07:30:08.636044Z,,,,19,Isak,FWD,Liverpool,Alexander Isak
500,1,0,60,1,14.2,4,1,12.1,41.2,213,0,0,0,0,0,68.0,0,1,0.64,0.03,0.67,3.27,1,6,1,8,2025-07-20T23:14:22.251434Z,0.0,0.0,538207,0,0.2,Ankle injury - Unknown return date,2025-11-06T09:30:08.761577Z,,,,18,Osula,FWD,Newcastle United,William Osula
501,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.254078Z,,,599303,0,0.0,,,,,,0,Neave,FWD,Newcastle United,Sean Neave
502,0,0,141,1,10.0,22,0,33.2,321.0,1170,0,0,0,0,43,0.0,1,13,0.00,0.06,0.06,19.71,12,87,1,0,2025-07-20T23:14:22.256702Z,,,85633,2,3.7,,,,,,32,Sels,GK,Nottingham Forest,Matz Sels
503,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.259388Z,0.0,0.0,475123,0,0.0,Has joined Palmeiras permanently.,2025-08-20T13:32:34.630338Z,,,,0,C.Miguel,GK,Nottingham Forest,Carlos Miguel dos Santos Pereira
504,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.262129Z,0.0,0.0,224068,0,0.0,Has joined Lyon permanently.,2025-08-11T01:18:09.881299Z,,,,0,Turner,GK,Nottingham Forest,Matt Turner
505,0,0,105,1,27.3,22,0,31.0,222.8,1170,0,0,0,0,0,59.0,1,13,0.59,0.23,0.82,19.71,91,39,4,95,2025-07-20T23:14:22.264782Z,,,227444,1,4.3,,,,,,28,Milenković,DEF,Nottingham Forest,Nikola Milenković
506,0,3,110,1,26.1,13,1,27.8,217.6,739,0,0,0,0,0,34.0,2,9,0.25,0.24,0.49,11.71,66,40,13,79,2025-07-20T23:14:22.267341Z,75.0,75.0,575476,0,6.0,Knock - 75% chance of playing,2025-11-29T01:00:07.306025Z,,,,30,Murillo,DEF,Nottingham Forest,Murillo Costa dos Santos
507,0,0,20,0,33.3,5,0,9.8,53.8,270,0,0,0,0,0,11.0,1,3,0.04,0.32,0.36,5.02,16,20,6,22,2025-07-20T23:14:22.269980Z,0.0,0.0,159506,0,0.0,Hamstring injury - Expected back 13 Dec,2025-09-11T06:30:07.556962Z,,,,6,Aina,DEF,Nottingham Forest,Ola Aina
508,1,4,166,1,165.8,22,1,56.9,287.6,1170,0,0,0,0,0,115.0,4,13,0.88,0.75,1.63,19.71,43,57,49,92,2025-07-20T23:14:22.272589Z,,,215136,1,5.3,,,,,,34,N.Williams,DEF,Nottingham Forest,Neco Williams
509,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.275186Z,0.0,0.0,451432,0,0.0,has joined Real Oviedo on loan for the rest of the season.,2025-09-02T13:08:17.187888Z,,,,0,David Carmo,DEF,Nottingham Forest,David Mota Veiga Teixeira do Carmo
510,0,0,9,0,0.4,2,0,2.6,26.0,90,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,3.28,9,1,2,11,2025-07-20T23:14:22.277804Z,,,575458,0,0.0,,,,,,3,Jair Cunha,DEF,Nottingham Forest,Jair Paula da Cunha Filho
511,0,0,58,0,7.1,11,0,13.8,125.4,528,0,0,0,0,0,5.0,3,6,0.03,0.05,0.08,8.66,38,26,16,54,2025-07-20T23:14:22.280411Z,,,485047,3,1.3,,,,,,11,Morato,DEF,Nottingham Forest,Felipe Rodrigues da Silva
512,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.283049Z,0.0,0.0,204822,0,0.0,has joined Rio Ave on loan for the rest of the season.,2025-09-02T12:23:02.662537Z,,,,0,O.Richards,DEF,Nottingham Forest,Omar Richards
513,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.285637Z,,,549067,0,0.0,,,,,,0,Abbott,DEF,Nottingham Forest,Zach Abbott
514,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.288220Z,,,90585,0,0.0,,,,,,0,Boly,DEF,Nottingham Forest,Willy Boly
515,1,4,206,1,236.7,19,3,69.5,196.8,1080,0,0,0,0,0,265.0,0,12,3.02,1.06,4.08,18.93,19,37,2,58,2025-07-20T23:14:22.290832Z,75.0,75.0,222531,2,6.7,Knock - 75% chance of playing,2025-11-27T10:00:07.108311Z,,,,50,Gibbs-White,MID,Nottingham Forest,Morgan Gibbs-White
516,0,3,106,0,226.2,13,1,45.3,114.0,616,0,0,0,0,0,112.0,0,6,0.61,1.19,1.80,11.63,9,18,5,32,2025-07-20T23:14:22.293366Z,100.0,100.0,209046,1,0.7,,2025-11-05T22:30:08.175849Z,,,,24,Hudson-Odoi,MID,Nottingham Forest,Callum Hudson-Odoi
517,2,4,283,1,414.2,22,1,84.3,307.8,1170,0,0,0,0,0,118.0,2,13,1.71,1.56,3.27,19.71,29,111,35,175,2025-07-20T23:14:22.296017Z,,,215379,6,8.0,,,,,,56,Anderson,MID,Nottingham Forest,Elliot Anderson
518,0,0,6,0,0.5,0,0,1.0,5.0,11,0,0,0,0,0,4.0,0,0,0.00,0.00,0.00,0.00,1,0,2,3,2025-07-20T23:14:22.298550Z,0.0,0.0,510500,0,0.0,has joined Besiktas on loan for the rest of the season.,2025-09-12T15:53:40.376767Z,,,,1,Jota,MID,Nottingham Forest,João Pedro Ferreira da Silva
519,0,0,34,1,76.4,3,0,11.1,30.4,215,0,0,0,0,0,3.0,1,4,0.05,0.21,0.26,2.80,6,7,7,20,2025-07-20T23:14:22.301146Z,100.0,100.0,250199,1,1.7,,2025-07-21T10:00:04.988497Z,,,,6,Dominguez,MID,Nottingham Forest,Nicolás Domínguez
520,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.303794Z,0.0,0.0,243345,0,0.0,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,,,,0,O'Brien,MID,Nottingham Forest,Lewis O'Brien
521,0,0,113,1,53.2,11,1,25.2,136.0,663,0,0,0,0,0,62.0,2,8,0.65,0.17,0.82,11.20,29,29,22,80,2025-07-20T23:14:22.306441Z,,,210462,4,4.0,,,,,,25,Sangaré,MID,Nottingham Forest,Ibrahim Sangaré
522,1,0,53,0,26.0,5,0,10.4,53.8,260,0,0,0,0,0,25.0,1,1,0.07,0.17,0.24,3.13,13,10,3,26,2025-07-20T23:14:22.309070Z,,,204968,1,1.0,,,,,,13,Yates,MID,Nottingham Forest,Ryan Yates
523,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.311632Z,0.0,0.0,569014,0,0.0,has joined Rio Ave on loan for the rest of the season.,2025-09-02T12:23:02.683095Z,,,,0,Da Silva Moreira,MID,Nottingham Forest,Eric da Silva Moreira
524,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.314252Z,0.0,0.0,495161,0,0.0,Has joined Swansea City permanently.,2025-08-20T13:32:34.645399Z,,,,0,Stamenic,MID,Nottingham Forest,Marko Stamenić
525,0,3,85,1,49.6,8,2,29.8,77.6,538,0,0,0,0,0,179.0,0,7,2.81,0.11,2.92,7.84,6,7,1,14,2025-07-20T23:14:22.316835Z,0.0,0.0,60689,0,0.0,Knee injury - Unknown return date,2025-10-24T09:00:08.418318Z,,,,25,Wood,FWD,Nottingham Forest,Chris Wood
526,1,0,62,1,51.8,12,0,27.8,46.8,485,0,0,0,0,0,185.0,0,5,2.12,0.13,2.25,10.36,10,11,7,28,2025-07-20T23:14:22.319397Z,,,482973,2,1.7,,,,,,18,Igor Jesus,FWD,Nottingham Forest,Igor Jesus Maciel da Cruz
527,0,0,19,0,25.7,1,0,7.7,11.8,133,0,0,0,0,0,39.0,0,1,0.19,0.02,0.21,1.59,2,6,1,9,2025-07-20T23:14:22.321989Z,0.0,0.0,210156,0,0.3,Knock - Unknown return date,2025-11-20T17:00:08.462155Z,,,,4,Awoniyi,FWD,Nottingham Forest,Taiwo Awoniyi
528,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.324550Z,,,232571,0,0.0,,,,,,0,Patterson,GK,Sunderland,Anthony Patterson
529,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.327086Z,,,74854,0,0.0,,,,,,0,Moore,GK,Sunderland,Simon Moore
530,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.329647Z,,,490000,0,0.0,,,,,,0,Nna Noukeu,GK,Sunderland,Blondy Nna Noukeu
531,1,5,162,2,69.0,8,2,54.6,291.4,759,0,0,0,0,0,185.0,1,8,1.04,0.37,1.41,10.60,85,21,10,95,2025-07-20T23:14:22.332281Z,100.0,100.0,223827,3,4.5,,2025-08-23T22:30:06.243330Z,,,,53,Ballard,DEF,Sunderland,Daniel Ballard
532,1,2,170,4,153.9,11,0,38.7,180.4,1094,0,0,0,0,0,52.0,3,12,0.48,0.63,1.11,15.10,52,31,24,76,2025-07-20T23:14:22.335104Z,,,487676,0,0.8,,,,,,42,Hume,DEF,Sunderland,Trai Hume
533,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.337828Z,0.0,0.0,220684,0,0.0,Shoulder injury - Unknown return date,2025-07-21T10:00:05.007315Z,,,,0,Alese,DEF,Sunderland,Aji Alese
534,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.340400Z,,,232820,0,0.0,,,,,,0,Anderson,DEF,Sunderland,Joe Anderson
535,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.343057Z,25.0,0.0,461195,0,0.0,Lack of match fitness - 25% chance of playing,2025-07-21T10:00:05.027113Z,,,,0,Cirkin,DEF,Sunderland,Dennis Cirkin
536,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.345649Z,25.0,0.0,477547,0,0.0,Lack of match fitness - 25% chance of playing,2025-07-21T10:00:05.047173Z,,,,0,Hjelde,DEF,Sunderland,Leo Fuhr Hjelde
537,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,2025-07-20T23:14:22.348256Z,0.0,0.0,492066,0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364Z,,,,0,Huggins,DEF,Sunderland,Niall Huggins
